id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26750399,Rental unit in Denver · ★4.96 · 1 bedroom · 2 beds · 1 bath,151394248,Evolve,,Highland,39.75792,-105.01207,Entire home/apt,99,29,28,2021-03-15,0.42,4,360,0,
49646244,Rental unit in Denver · 2 bedrooms · 2 beds · 2.5 baths,107434423,Blueground,,Union Station,39.7505306,-104.9996993,Entire home/apt,172,31,0,,,55,109,0,
667588263125035437,Townhouse in Denver · ★5.0 · 3 bedrooms · 4 beds · 4 baths,15652949,Silas,,City Park West,39.74812,-104.96468,Entire home/apt,464,2,15,2023-10-16,0.97,1,100,9,2022-BFN-0008137
45817397,Rental unit in Denver · ★4.94 · 2 bedrooms · 2 beds · 1 bath,371447266,Mervin,,North Park Hill,39.7612,-104.90536,Entire home/apt,186,2,121,2023-11-14,3.13,2,346,26,2020-BFN-0005186
22119120,Rental unit in Denver · ★4.80 · 2 bedrooms · 3 beds · 1 private bath,114888895,Valerie And Ricardo,,West Colfax,39.74205,-105.03741,Private room,98,29,136,2023-10-30,1.89,1,331,10,2019-BFN-0007676
47103538,Guesthouse in Denver · ★4.99 · 1 bedroom · 2 beds · 1 bath,18360538,Rebekah,,Washington Park West,39.70715,-104.98427,Entire home/apt,143,2,214,2023-12-23,6.46,1,0,76,2021-BFN-0000946
991593767409825273,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,Highland,39.76002,-105.0174,Entire home/apt,100,30,0,,,55,365,0,
39951136,Condo in Denver · 2 bedrooms · 2 beds · 1 bath,34955862,Scott,,Union Station,39.75006,-104.99499,Entire home/apt,102,30,1,2023-10-08,0.36,43,315,1,
45756783,Serviced apartment in Denver · 1 bedroom · 1 bed,213457607,Borauzima,,Southmoor Park,39.63508,-104.91203,Private room,119,29,0,,,1,177,0,
1037869900980676006,Home in Denver · ★New · 2 bedrooms · 2 beds · 2.5 baths,11013162,Megan,,City Park West,39.7461061,-104.963783,Entire home/apt,125,30,0,,,1,57,0,
32934357,Home in Denver · ★4.93 · 2 bedrooms · 4 beds · 2.5 baths,104544994,Larry,,Whittier,39.758396,-104.968933,Entire home/apt,360,2,106,2023-09-09,1.84,1,179,10,2019-BFN-0002022
47990999,Condo in Denver · ★4.13 · 1 bedroom · 1 bed · 1.5 baths,61698951,LaSheita,,Rosedale,39.67312,-104.98604,Entire home/apt,85,29,8,2023-09-01,0.27,2,179,2,
1021015204262329769,Castle in Denver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,48077776,Nate,,City Park West,39.74211801591702,-104.9624769884503,Entire home/apt,175,1,3,2023-12-17,3,1,226,3,2023-BFN-0040834
968244594642308968,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,479520142,BlackPine,,Five Points,39.745266500786464,-104.9748964716453,Entire home/apt,66,30,0,,,76,347,0,
994128888574002664,Rental unit in Denver · ★New · 1 bedroom · 2 beds · 1 bath,7484374,Dallas,,West Highland,39.765609153487176,-105.02692559420214,Entire home/apt,109,1,0,,,2,19,0,2022-BFN-0011877
724628217692578513,Home in Denver · ★4.93 · 3 bedrooms · 4 beds · 2.5 baths,174102445,Amee And Keelan,,Skyland,39.75801,-104.95739,Entire home/apt,179,3,29,2023-11-25,1.98,2,28,24,2022-BFN-0006983
834987583087621984,Home in Denver · 1 bedroom · 1 bed · 1 private bath,94996943,Alison,,Washington Park,39.69008,-104.96063,Private room,43,30,0,,,1,252,0,
744372381650031641,Home in Denver · ★4.98 · 3 bedrooms · 3 beds · 1.5 baths,7504116,Josh,,Congress Park,39.74001,-104.94357,Entire home/apt,239,2,60,2023-12-26,4.22,1,254,49,2022-BFN-0004081
725964271182679412,Guesthouse in Denver · ★4.93 · Studio · 1 bed · 1 bath,348599193,Madison,,Sunnyside,39.7755,-105.01964,Entire home/apt,89,3,41,2023-12-18,2.92,1,358,35,2021-BFN-0007132
16844845,Guesthouse in Denver · ★4.85 · 1 bedroom · 2 beds · 1 bath,47215671,Todd,,Highland,39.76711,-105.00898,Entire home/apt,225,2,155,2023-10-29,1.84,1,90,5,2018-BFN-0008745
52634654,Rental unit in Denver · ★4.97 · 1 bedroom · 2 beds · 1 bath,29046407,Aleah,,Five Points,39.75472,-104.98281,Entire home/apt,150,2,177,2023-12-14,7.45,1,345,59,2021-BFN-0008732
954542162331981364,Home in Denver · ★4.80 · 4 bedrooms · 11 beds · 2 baths,2619306,Zack,,Washington Park West,39.69583,-104.97991,Entire home/apt,233,1,5,2023-12-03,1.38,58,85,5,2022-BFN-0017639
49629467,Rental unit in Denver · ★4.89 · 1 bedroom · 1 bed · 1 bath,392360868,Lincolnwood,,Speer,39.71815,-104.98626,Entire home/apt,61,30,9,2023-07-25,0.33,17,85,5,
52528929,Rental unit in Denver · Studio · 1 bed · 1 bath,107434423,Blueground,,Cherry Creek,39.718551,-104.948928,Entire home/apt,117,31,0,,,55,125,0,
622335017424013067,Rental unit in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,425822778,Gina,,Cheesman Park,39.73915,-104.96973,Entire home/apt,85,29,4,2023-05-31,0.21,2,180,2,
1003746993590036830,Rental unit in Denver · ★New · 1 bedroom · 1 bed · 1 bath,341327656,Brittany,,North Capitol Hill,39.74508,-104.98581,Entire home/apt,96,30,0,,,1,90,0,
50048133,Rental unit in Denver · ★4.88 · 1 bedroom · 1 bed · 1 bath,392360868,Lincolnwood,,Speer,39.71847,-104.98493,Entire home/apt,89,30,17,2023-10-06,0.58,17,56,6,
964516940621349819,Guesthouse in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,223708065,Kimber,,Platt Park,39.68326174793481,-104.98470233097275,Entire home/apt,158,2,15,2023-12-10,4.02,1,0,15,2023-BFN-0015454
600162588211662798,Guest suite in Denver · ★4.89 · 2 bedrooms · 4 beds · 1 bath,9858504,David,,Cory - Merrill,39.692871,-104.958977,Entire home/apt,106,2,75,2023-11-25,4.18,1,245,44,2022-BFN-0003409
884306570589780799,Home in Denver · ★New · 1 bedroom · 1 bed · 1 shared bath,510950571,Esrevinu,,Whittier,39.7586567,-104.9724157,Shared room,46,1,0,,,5,360,0,2023-BFN-0026497
1008179994843314118,Home in Denver · ★New · 2 bedrooms · 2 beds · 3 baths,25389085,Mason,,Berkeley,39.771512581290665,-105.03933796867938,Entire home/apt,192,1,2,2023-11-25,1.50,1,201,2,2023-BFN-0035915
43104437,Rental unit in Denver · ★4.82 · 1 bedroom · 1 bed · 1 bath,338377982,Anthony,,Baker,39.71409,-104.98962,Entire home/apt,54,29,11,2023-12-13,0.29,7,267,2,
32378989,Bed and breakfast in Denver · 1 bedroom · 1 bed · 1 private bath,26728019,Capitol Hill Mansion,,Capitol Hill,39.73536,-104.98135,Private room,162,29,2,2020-08-22,0.05,8,343,0,2020-BFN-0097844
628168122851572755,Townhouse in Denver · 2 bedrooms · 2 beds · 2.5 baths,445697747,Tim,,West Colfax,39.74365,-105.04046,Entire home/apt,232,30,0,,,23,363,0,
52529425,Guesthouse in Denver · ★4.72 · 1 bedroom · 1 bed · 1 bath,89225074,Rob,,Skyland,39.75793,-104.94394,Entire home/apt,171,29,174,2023-12-10,7.41,1,192,87,2021-BFN-0008212
49139097,Home in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,14124542,Gian,,Washington Park,39.70817,-104.96864,Entire home/apt,169,2,32,2023-11-19,1.06,1,174,18,2021-BFN-0008625
40015727,Home in Denver · ★4.89 · 1 bedroom · 1 bed · 1 private bath,270529709,Ileesha,,Gateway - Green Valley Ranch,39.79411,-104.76589,Private room,46,1,71,2023-12-18,6.03,1,83,71,2019-BFN-0006913
41976038,Home in Denver · ★4.80 · 8 bedrooms · 10 beds · 4.5 baths,332286051,Xavier And Mary,,Capitol Hill,39.7378,-104.98201,Entire home/apt,1295,1,46,2023-11-28,1.10,1,339,20,2020-BFN-0000843
39073318,Guest suite in Denver · ★4.09 · 1 bedroom · 2 beds · 1 bath,8410190,Deanna,,Sloan Lake,39.75446,-105.03373,Entire home/apt,83,30,11,2023-11-08,0.21,4,90,1,
906513567903852052,Rental unit in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,24326234,Christina,,Civic Center,39.73324,-104.98771,Entire home/apt,243,1,6,2023-09-25,0.96,29,316,6,2023-BFN-0005457
14800540,Rental unit in Denver · ★4.94 · 2 bedrooms · 2 beds · 1 bath,42450360,Kathryn,,Sloan Lake,39.75824,-105.02584,Entire home/apt,102,30,173,2023-12-20,2.15,2,180,2,
613723735245785966,Townhouse in Denver · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,456161642,Dillon,,Highland,39.76743,-104.99928,Entire home/apt,444,3,65,2023-12-16,3.29,1,92,53,2022-BFN-0003327
847393577884278324,Rental unit in Denver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,176743068,Alex,,Montclair,39.73837377802889,-104.92116556509221,Entire home/apt,77,29,3,2023-11-30,0.39,4,262,3,
631144314399528258,Home in Denver · ★5.0 · 3 bedrooms · 3 beds · 1 bath,92356456,Alex,,North Park Hill,39.75473,-104.93995,Entire home/apt,183,2,4,2022-08-02,0.21,2,1,0,2020-BFN-0005865
762229032043110702,Guesthouse in Denver · ★4.92 · 1 bedroom · 2 beds · 1 bath,43777370,Charissa,,Highland,39.765002059379285,-105.00898268377607,Entire home/apt,106,1,60,2023-12-03,5.98,1,0,60,2022-BFN-0016535
52682123,Home in Denver · ★4.67 · 2 bedrooms · 2 beds · 2 baths,42419302,Alison,,North Park Hill,39.75202,-104.93477,Entire home/apt,190,29,6,2022-06-20,0.25,1,90,0,2021-BFN-0009235
15912228,Condo in Denver · 1 bedroom · 1 bed · 1 bath,89673435,Gerald,,CBD,39.74568,-104.99608,Entire home/apt,79,60,2,2019-12-09,0.03,2,158,0,
38522086,Guest suite in Denver · ★4.91 · 1 bedroom · 2 beds · 1 bath,15902994,Heather,,Sunnyside,39.77297,-105.02023,Entire home/apt,81,30,55,2023-08-15,1.07,1,199,1,2019-BFN-0009328
692659321519045287,Townhouse in Denver · 1 bedroom · 1 bed · 1.5 baths,58315336,Brad,,Sunnyside,39.77283,-105.0052,Entire home/apt,150,2,1,2022-10-23,0.07,3,18,0,2021-BFN-0009008
54224915,Home in Denver · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,12373547,Sloane,,Regis,39.78663,-105.0434,Entire home/apt,221,3,17,2023-10-01,0.74,1,64,6,2022-BFN-0000183
744987693431168994,Home in Denver · ★4.78 · 1 bedroom · 3 beds · 2 baths,452299125,Leah,,Overland,39.66797,-104.99039,Entire home/apt,95,1,23,2023-11-26,2.28,1,267,23,2022-BFN-0013878
45881671,Rental unit in Denver · ★4.82 · 1 bedroom · 1 bed · 1 bath,193108199,Amy,,Cheesman Park,39.73298,-104.97147,Entire home/apt,90,30,17,2023-10-06,0.49,11,52,5,
901005833804721567,Home in Denver · ★5.0 · 2 bedrooms · 8 beds · 2.5 baths,332002734,Willie,,Stapleton,39.76564,-104.89346,Entire home/apt,240,3,11,2023-12-03,1.63,1,58,11,2023-BFN-0008163
806507077257345158,Townhouse in Denver · ★4.80 · 3 bedrooms · 3 beds · 3.5 baths,121718072,Evolve,,West Colfax,39.74601,-105.02654,Entire home/apt,333,2,15,2023-11-27,1.74,82,349,15,2022-BFN-0019774
730367630464917794,Townhouse in Denver · ★5.0 · 3 bedrooms · 3 beds · 4 baths,64120073,Alex,,Highland,39.76235,-105.02466,Entire home/apt,532,2,7,2023-11-17,1.00,2,181,7,2022-BFN-0009301
690373736097773359,Condo in Denver · 1 bedroom · 1 bed · 1 bath,40137253,Krissy,,City Park West,39.74935,-104.97203,Entire home/apt,83,29,2,2023-10-08,0.48,1,365,2,
864634387340114874,Home in Denver · ★4.79 · 3 bedrooms · 4 beds · 2 baths,498754668,Jorden,,Hale,39.73847407755376,-104.93360100781071,Entire home/apt,265,1,43,2023-12-21,5.00,1,266,43,2022-BFN-0014308
980535758379668890,Rental unit in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,32512217,Leelee,,Berkeley,39.7760769082587,-105.03167761146703,Entire home/apt,107,2,3,2023-12-10,1.64,2,223,3,2023-BFN-0020194
50703028,Condo in Denver · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,78500934,Katya,,Union Station,39.754654,-105.000305,Entire home/apt,120,29,8,2023-11-30,0.28,1,140,1,
919073959090796439,Home in Denver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,32512217,Leelee,,Berkeley,39.777985116172424,-105.03324194640972,Entire home/apt,441,2,3,2023-09-24,0.50,2,34,3,2023-BFN-0020194
1035398342778139487,Rental unit in Denver · ★New · Studio · 1 bed · 1 private bath,499608479,Lisa And Alex,,Union Station,39.75045038846306,-105.00036281784493,Private room,96,1,0,,,9,356,0,2018-BFN-0002789
739256862491910225,Home in Denver · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,246674014,Joshua,,Clayton,39.76412,-104.95911,Private room,55,1,95,2023-12-17,6.85,1,339,90,2022-BFN-0011047
2139342,Rental unit in Denver · ★4.96 · 2 bedrooms · 2 beds · 1 bath,10917089,Jeffrey,,Hilltop,39.72112,-104.91342,Entire home/apt,105,30,160,2023-10-31,1.33,4,257,2,
641348150582597460,Castle in Denver · ★5.0 · 6 bedrooms · 9 beds · 6.5 baths,1731643,Bill,,Whittier,39.76089,-104.96584,Entire home/apt,1217,1,26,2023-11-26,1.39,1,349,14,2022-BFN-0005781
874003428478720245,Home in Denver · ★4.90 · 3 bedrooms · 2 beds · 2.5 baths,510994134,Matthew,,West Colfax,39.7455293,-105.0307899,Entire home/apt,188,1,20,2023-11-27,2.58,1,0,20,2023-BFN-0007825
998040499253257121,Home in Denver · 2 bedrooms · 2 beds · 1 bath,435269657,Thomas,,Clayton,39.76659731393196,-104.94684435898456,Entire home/apt,83,29,1,2023-11-11,0.61,1,84,1,
53252450,Home in Denver · ★4.94 · 2 bedrooms · 2 beds · 1 bath,431118419,Erin,,Washington Park,39.70971,-104.97116,Entire home/apt,214,2,50,2023-11-13,1.96,1,155,23,2021-BFN-0008440
15602226,Home in Denver · ★4.95 · 2 bedrooms · 2 beds · 1 bath,34017443,Jessica,,Montclair,39.73236,-104.91954,Entire home/apt,132,29,92,2023-09-15,1.07,1,248,5,
627768819659160798,Townhouse in Denver · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,35543979,Geoff,,North Capitol Hill,39.74221,-104.97472,Private room,111,2,29,2023-11-12,1.55,2,362,18,2022-BFN-0001502
6869896,Home in Denver · ★4.95 · 2 bedrooms · 2 beds · 1 bath,36000852,Billy,,City Park,39.74392,-104.94826,Entire home/apt,245,3,242,2023-10-28,2.35,1,304,33,2017-BFN-0000661
1024605520017117233,Home in Denver · ★New · 1 bedroom · 2 beds · 1 bath,57337174,Lc,,Sloan Lake,39.75199,-105.03938,Entire home/apt,68,29,0,,,1,218,0,
21516109,Home in Denver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,154378295,Catalina,,Sloan Lake,39.75696,-105.04053,Private room,36,30,10,2023-10-21,0.20,1,80,1,
18034478,Home in Denver · ★4.95 · 2 bedrooms · 3 beds · 1 bath,38010701,Sam,,South Park Hill,39.74903,-104.90408,Entire home/apt,105,2,173,2023-12-27,2.40,1,289,31,2019-BFN-0007204
9009513,Guesthouse in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,47046454,Katie,,Highland,39.76577,-105.01718,Entire home/apt,115,4,407,2023-12-26,4.14,1,0,59,2016-BFN-0008182
749861631308624478,Townhouse in Denver · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,10330890,David,,West Colfax,39.745,-105.02863,Private room,275,2,6,2023-03-05,0.44,1,2,4,2022-BFN-0015558
854379697380030540,Rental unit in Denver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,134732613,Simas,,Union Station,39.754924360515695,-105.00183457434389,Entire home/apt,280,3,7,2023-10-09,0.98,1,9,7,2023-BFN-0010476
889189870267837732,Home in Denver · ★4.91 · 1 bedroom · 1 bed · 1 bath,7273500,Kayah,,Sunnyside,39.772015681671256,-105.00675088468302,Entire home/apt,123,1,43,2023-12-01,6.32,4,0,43,2023-BFN-0008257
1016737217720386172,Rental unit in Denver · ★New · 1 bedroom · 1 bed · 1 bath,70563805,Hideaway Vacation Rentals,,Cheesman Park,39.73791347003697,-104.96922214954716,Entire home/apt,70,30,0,,,21,262,0,
52991744,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,89606688,Tye,,Five Points,39.76052,-104.99894,Entire home/apt,94,30,1,2022-12-16,0.08,1,302,0,
1042333087831232479,Home in Denver · ★New · 6 bedrooms · 14 beds · 4 baths,550126220,Jesus,,Five Points,39.75375134768012,-104.97526124557747,Entire home/apt,583,2,0,,,1,259,0,2023-BFN-0014487
793645679412885750,Home in Englewood · ★2.75 · 1 bedroom · 1 bed · 1 shared bath,450620402,Jake,,Rosedale,39.668392931923265,-104.98214880041435,Private room,83,30,4,2023-02-06,0.34,7,364,4,
580503336125537660,Home in Denver · ★4.93 · 3 bedrooms · 4 beds · 2.5 baths,449120998,Eyob,,Gateway - Green Valley Ranch,39.7821,-104.75691,Entire home/apt,152,3,56,2023-10-30,2.82,1,102,35,2022-BFN-0002812
51787986,Condo in Denver · ★5.0 · 1 bedroom · 1 bath,419532827,Craig,,Union Station,39.7553,-105.00388,Entire home/apt,120,29,8,2023-11-30,0.48,1,331,5,
53433799,Home in Denver · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,430168437,Kerene,,Gateway - Green Valley Ranch,39.79509,-104.73827,Entire home/apt,179,30,4,2023-11-01,0.18,1,179,1,2021-BFN-0009558
878549460781652499,Guesthouse in Denver · ★4.98 · 1 bedroom · 2 beds · 1 bath,511962964,Dave And Allison,,Virginia Village,39.68280427941285,-104.92114028568417,Entire home/apt,96,2,47,2023-11-19,7.42,1,241,47,2023-BFN-0019815
6846954,Loft in Denver · ★4.96 · 2 bedrooms · 2 beds · 2 baths,4887649,Elizabeth,,Five Points,39.75841,-104.98734,Entire home/apt,350,30,231,2022-06-20,2.24,1,364,0,
50074405,Townhouse in Denver · ★4.84 · 2 bedrooms · 3 beds · 2.5 baths,24917817,Daniel,,Five Points,39.75243,-104.99079,Entire home/apt,154,30,76,2022-07-03,2.42,1,179,0,2021-BFN-0003411
20163628,Home in Denver · ★4.90 · 3 bedrooms · 4 beds · 1.5 baths,24517598,Alex,,West Highland,39.76321,-105.03722,Entire home/apt,154,1,403,2023-12-27,5.17,1,162,85,2019-BFN-0010344
864078557262935096,Townhouse in Denver · ★5.0 · 4 bedrooms · 7 beds · 4.5 baths,11004312,Rachel And Bobby,,Five Points,39.7539218,-104.9857545,Entire home/apt,616,2,4,2023-12-04,0.69,3,98,4,2020-BFN-0001993
961697104333493045,Townhouse in Denver · ★4.96 · 1 bedroom · 1 bed · 1 private bath,482615178,Thomas,,Skyland,39.75895646282933,-104.94550694815038,Private room,46,1,47,2023-12-26,11.10,1,76,47,2023-BFN-0026124
797723018152200517,Home in Denver · 1 bedroom · 1 bed · 2 shared baths,448435211,Samantha,,Mar Lee,39.69314509663347,-105.03576613957199,Private room,85,30,1,2023-05-01,0.12,7,364,1,
843724767270872193,Home in Denver · 1 bedroom · 1 bed · 1 shared bath,14126753,Kim And Ben Homes With Hospitality,,Mar Lee,39.68748314366277,-105.0434973428058,Private room,45,29,2,2023-08-22,0.36,29,351,2,
25507110,Townhouse in Denver · ★4.93 · 3 bedrooms · 3 beds · 3.5 baths,192484753,Liesl,,Stapleton,39.75772,-104.89427,Entire home/apt,335,29,107,2023-10-31,1.58,1,253,22,2018-BFN-0007463
705106452392078176,Condo in Denver · ★5.0 · 2 bedrooms · 5 beds · 2 baths,475765772,Susan,,Union Station,39.75017,-104.99477,Entire home/apt,415,2,49,2023-12-17,3.24,1,351,45,2022-BFN-0009995
805660283751710748,Rental unit in Denver · 2 bedrooms · 2 beds · 2 baths,445697747,Tim,,CBD,39.74599,-104.99442,Entire home/apt,232,30,0,,,23,315,0,
618739409351413763,Home in Denver · 2 bedrooms · 2 beds · 1 bath,8706947,Mailee,,North Park Hill,39.75880206767651,-104.91551678992462,Entire home/apt,,30,0,,,1,263,0,
8213634,Townhouse in Denver · ★4.79 · 1 bedroom · 2 beds · 1 bath,12882844,Michelle,,Highland,39.76399,-105.02294,Entire home/apt,115,29,208,2023-07-01,2.06,1,364,1,2017-BFN-0002417
760960278154277819,Home in Denver · ★4.75 · 4 bedrooms · 5 beds · 2 baths,453216529,Pristine,,Sunnyside,39.78248,-105.02322,Entire home/apt,300,29,4,2023-10-08,0.40,3,90,4,2021-BFN-0007974
31086360,Home in Denver · ★4.94 · 3 bedrooms · 3 beds · 3.5 baths,80797680,Gary,,Sloan Lake,39.74848,-105.03089,Entire home/apt,217,29,82,2023-04-23,1.37,1,269,5,2018-BFN-0005433
10401469,Rental unit in Denver · ★4.93 · 1 bedroom · 1 bed · 1 private bath,19982334,Todd,,Capitol Hill,39.72819,-104.97931,Private room,75,180,43,2017-08-25,0.44,1,180,0,
961239897411952426,Rental unit in Denver · ★4.89 · Studio · 1 bed · 1 private bath,499608479,Lisa And Alex,,Union Station,39.752166733570014,-105.00066870565921,Private room,142,1,8,2023-12-03,1.88,9,0,8,2018-BFN-0002789
45381198,Boutique hotel in Denver · ★4.77 · 1 bedroom · 1 bed · 1 private bath,360560535,Genevieve,,CBD,39.74781,-104.99261,Private room,139,1,77,2023-07-14,1.93,25,319,1,2003-BFN-1005964
51184181,Tiny home in Denver · ★5.0 · 1 bed · 1 bath,2995486,David,,Berkeley,39.76948,-105.03952,Entire home/apt,125,29,6,2023-04-01,0.22,6,180,1,
47274761,Rental unit in Denver · ★4.80 · 1 bedroom · 1 bed · 1 bath,377219980,Antoine,,Five Points,39.75954,-104.98376,Entire home/apt,70,30,15,2023-10-28,0.45,4,299,3,
816134414247277182,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,479520142,BlackPine,,Five Points,39.753376597641896,-104.98893088912209,Entire home/apt,61,30,1,2023-12-10,1,76,343,1,
44046273,Home in Denver · ★New · 2 bedrooms · 2 beds · 1 bath,38973579,Erin,,Regis,39.78464,-105.03788,Entire home/apt,,30,0,,,1,63,0,
35640219,Rental unit in Denver · ★4.88 · 1 bedroom · 2 beds · 1 bath,46594989,Derrick,,Sunnyside,39.776283,-105.012161,Entire home/apt,119,2,159,2023-12-12,2.88,1,337,18,2019-BFN-0011219
52129891,Home in Denver · ★5.0 · 3 bedrooms · 3 beds · 1 bath,12744104,Mycah,,West Highland,39.76921,-105.03631,Entire home/apt,128,29,3,2023-06-03,0.11,4,107,1,
617458042317154804,Rental unit in Denver · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,38875482,Jeremiah D,,Northeast Park Hill,39.76319,-104.93657,Private room,51,1,96,2023-11-21,4.76,2,0,49,2019-BFN-0000169
569538277948667236,Townhouse in Denver · ★4.94 · 1 bedroom · 1 bed · 1 private bath,81473167,Laura,,Skyland,39.76099,-104.94626,Private room,54,2,62,2023-12-26,2.85,1,154,25,2022-BFN-0001850
602263069941772075,Rental unit in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,345886211,Joy,,Speer,39.723942,-104.978477,Entire home/apt,99,30,3,2023-04-24,0.16,4,281,1,
90307,Home in Denver · ★4.92 · 1 bedroom · 1 bed · 1 private bath,489506,Doreen,,South Park Hill,39.7495,-104.93362,Private room,90,29,272,2023-09-10,1.86,3,90,16,2021-BFN-0005164
24931284,Rental unit in Denver · ★4.55 · 2 bedrooms · 5 beds · 1 bath,83062586,Tracy,,Washington Park West,39.70135,-104.98203,Entire home/apt,212,29,33,2021-12-28,0.48,1,180,0,
822520849890063387,Home in Denver · 1 bedroom · 1 bed · 1 shared bath,209378056,Felicia,,Baker,39.712362052519296,-104.98913539712096,Private room,,30,0,,,1,362,0,
34869638,Townhouse in Denver · ★4.89 · 2 bedrooms · 2 beds · 2 baths,52639692,Rachel,,Highland,39.76111,-105.0129,Entire home/apt,108,29,61,2022-12-14,1.10,6,89,0,
38357351,Loft in Denver · 1 bedroom · 1 bed · 1 bath,24157036,Angela,,Union Station,39.75231,-105.00478,Entire home/apt,223,30,1,2021-03-07,0.03,18,364,0,
38717548,Guest suite in Denver  · ★4.97 · 1 bedroom · 2 beds · 1 bath,143231209,Jenna,,Jefferson Park,39.75138,-105.02012,Entire home/apt,93,1,294,2023-11-21,5.64,1,165,27,2019-BFN-0008399
37835957,Condo in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,24157036,Angela,,CBD,39.74404,-104.99672,Entire home/apt,222,30,5,2022-03-14,0.15,18,0,0,
1005924074223092095,Home in Denver · ★New · 2 bedrooms · 3 beds · 2 baths,49297477,Laura,,Baker,39.723813511158035,-104.99704660225277,Entire home/apt,79,30,0,,,3,108,0,
52243414,Home in Denver · ★4.76 · 3 bedrooms · 5 beds · 2.5 baths,93231196,Daniel,,Gateway - Green Valley Ranch,39.77778,-104.78134,Entire home/apt,95,2,33,2023-12-14,2.25,1,77,25,2022-BFN-0012024
592,Home in Denver · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,933,Jill,,North Park Hill,39.75481,-104.91106,Private room,60,2,169,2023-10-09,0.93,2,262,2,2021-BFN-0000578
800702106393469895,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,392360868,Lincolnwood,,Speer,39.71994014687922,-104.98686622355685,Entire home/apt,70,30,1,2023-06-17,0.15,17,80,1,
52407688,Home in Denver · ★4.62 · 1 bedroom · 1 bed · 1 private bath,159494183,Chris,,East Colfax,39.74187,-104.89026,Private room,54,1,86,2023-10-24,3.13,2,177,42,2020-BFN-0005419
836914843082630210,Home in Denver · 1 bedroom · 1 bed · 2 shared baths,496907928,Esther,,Barnum,39.72112,-105.02816,Private room,85,30,1,2023-08-21,0.23,2,364,1,
650991016673786526,Home in Denver · ★4.94 · 3 bedrooms · 3 beds · 2 baths,101841365,Kara,,Whittier,39.75277,-104.9648,Entire home/apt,175,2,54,2023-12-25,3.27,1,354,38,2022-BFN-0007792
902877258730121864,Home in Denver · 4 bedrooms · 5 beds · 4 baths,43635740,Steve,,Highland,39.76823892541437,-105.00708167688194,Entire home/apt,842,10,0,,,1,180,0,2023-BFN-0015408
22928612,Guesthouse in Denver · ★4.99 · 1 bedroom · 1 bed · 1 bath,18409967,Tim,,City Park West,39.748991609682825,-104.9628723540575,Entire home/apt,106,3,174,2023-11-12,2.62,1,50,21,2018-BFN-0003395
926893150191790234,Condo in Denver · 2 bedrooms · 2 beds · 1 bath,9671227,Tanya,,Speer,39.71546,-104.97823,Entire home/apt,124,2,1,2023-11-21,0.77,1,175,1,2023-BFN-0035395
19501629,Guest suite in Denver · ★4.79 · 1 bedroom · 1 bed · 1 bath,5679945,Pauline Heidy,,Lincoln Park,39.73669,-105.00325,Entire home/apt,96,2,415,2023-11-19,5.25,1,153,42,2017-BFN-0004459
820710907250965028,Rental unit in Denver · 1 bedroom · 1 bath,24861094,Will,,Congress Park,39.739338374624204,-104.95205203516956,Entire home/apt,120,29,2,2023-09-08,0.30,1,85,2,
44116001,Rental unit in Denver · ★4.93 · Studio · 1 bed · 1 bath,6526458,Anita,,Hale,39.73383,-104.93688,Entire home/apt,50,29,14,2023-10-31,0.35,2,198,4,
780584915905282061,Home in Denver · 1 bedroom · 1 bed · 1 private bath,8003782,Caroline,,West Highland,39.7674086,-105.0442263,Private room,85,30,0,,,2,362,0,
788466538784998760,Home in Denver · 1 bedroom · 1 bed · 1 bath,28593751,Justin,,Jefferson Park,39.7483706,-105.0243917,Entire home/apt,9999,30,0,,,1,362,0,
